Aux,Dom,E,F,I,Inf,J,N,NF,NT,P,S,SJ,SP,T,Tert,X,img_url,name,profile,votes_ENFJ,votes_ENFP,votes_ENTJ,votes_ENTP,votes_ESFJ,votes_ESFP,votes_ESTJ,votes_ESTP,votes_INFJ,votes_INFP,votes_INTJ,votes_INTP,votes_ISFJ,votes_ISFP,votes_ISTJ,votes_ISTP
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/30644.png,Amon Tobin,https://www.personality-database.com/profile/30644/amon-tobin-musicians-latin-american-mbti-personality-type,,,,,,,,,,,2,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/45124.png,Ana Clara Caetano (Anavitória),https://www.personality-database.com/profile/45124/ana-clara-caetano-anavitria-musicians-latin-american-mbti-personality-type,,,,,,,,,,3,,,,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/50517.png,André Abujamra,https://www.personality-database.com/profile/50517/andr-abujamra-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,1,,
Fe,Ni,,75%,100%,Se,75%,100%,75%,25%,,,0%,0%,,Ti,,/images/profile_transparent.png,Andre Matos,https://www.personality-database.com/profile/35814/andre-matos-musicians-latin-american-mbti-personality-type,,,,,,,,,2,1,1,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Andreas Kisser,https://www.personality-database.com/profile/35817/andreas-kisser-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/48150.png,Angela Ro Ro,https://www.personality-database.com/profile/48150/angela-ro-ro-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,58%,Fe,,https://api.personality-database.com/profile_images/14348.png,Anitta,https://www.personality-database.com/profile/14348/anitta-musicians-latin-american-mbti-personality-type,,,,,,5,,7,,,,,,,,
Ni,Te,100%,,,Fi,100%,100%,0%,100%,,,0%,0%,100%,Se,,/images/profile_transparent.png,Aquiles Priester,https://www.personality-database.com/profile/35818/aquiles-priester-musicians-latin-american-mbti-personality-type,,,1,,,,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/48190.png,Arnaldo Antunes,https://www.personality-database.com/profile/48190/arnaldo-antunes-musicians-latin-american-mbti-personality-type,,,,,,,,,2,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/49947.png,Arturo Sandoval,https://www.personality-database.com/profile/49947/arturo-sandoval-musicians-latin-american-mbti-personality-type,,1,,,,,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/50529.png,Astor Piazzolla,https://www.personality-database.com/profile/50529/astor-piazzolla-musicians-latin-american-mbti-personality-type,,,,1,,,,,,,,,,,,
Fe,Si,,100%,100%,Ne,67%,,0%,0%,,100%,67%,33%,,Ti,,https://api.personality-database.com/profile_images/12593.png,Astrud Gilberto,https://www.personality-database.com/profile/12593/astrud-gilberto-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,2,1,,
Fe,Se,,57%,57%,Ne,,,0%,0%,57%,100%,43%,57%,,Fe,,https://api.personality-database.com/profile_images/23619.png,Bad Bunny,https://www.personality-database.com/profile/23619/bad-bunny-musicians-latin-american-mbti-personality-type,,,,,,,,3,,,,,3,1,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/43552.png,Caetano Veloso,https://www.personality-database.com/profile/43552/caetano-veloso-musicians-latin-american-mbti-personality-type,,2,,,,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,,50%,0%,100%,,0%,50%,,Ni,50%,https://api.personality-database.com/profile_images/20220.png,Carlos Santana,https://www.personality-database.com/profile/20220/carlos-santana-musicians-latin-american-mbti-personality-type,,,,,,,,,,3,,,,3,,
Fi,Se,100%,100%,,Ni,,,17%,0%,100%,83%,0%,83%,,Te,,https://api.personality-database.com/profile_images/12116.png,Carmen Miranda,https://www.personality-database.com/profile/12116/carmen-miranda-musicians-latin-american-mbti-personality-type,,1,,,,5,,,,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/48614.png,Cartola,https://www.personality-database.com/profile/48614/cartola-musicians-latin-american-mbti-personality-type,,,,,,,,,2,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,/images/profile_transparent.png,Cássia Eller,https://www.personality-database.com/profile/45105/cssia-eller-musicians-latin-american-mbti-personality-type,,,,,,,,,,1,,,,,,
Fi,Ne,100%,100%,,Si,,80%,80%,0%,80%,,0%,20%,,Te,,https://api.personality-database.com/profile_images/20443.png,Cazuza,https://www.personality-database.com/profile/20443/cazuza-musicians-latin-american-mbti-personality-type,1,3,,,,1,,,,,,,,,,
Fi,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,,Fe,50%,https://api.personality-database.com/profile_images/16069.png,Celia Cruz,https://www.personality-database.com/profile/16069/celia-cruz-musicians-latin-american-mbti-personality-type,,,,,,1,,1,,,,,,,,
Ni,Fe,100%,100%,,Ti,100%,100%,100%,0%,,,0%,0%,,Se,,https://api.personality-database.com/profile_images/30254.png,Chayanne,https://www.personality-database.com/profile/30254/chayanne-musicians-latin-american-mbti-personality-type,1,,,,,,,,,,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,/images/profile_transparent.png,Chico Buarque,https://www.personality-database.com/profile/45096/chico-buarque-musicians-latin-american-mbti-personality-type,,,,,,,,,,,1,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/48232.png,Chico Science,https://www.personality-database.com/profile/48232/chico-science-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,/images/profile_transparent.png,Chorão,https://www.personality-database.com/profile/41946/choro-musicians-latin-american-mbti-personality-type,,,,,,,,3,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/42699.png,Christopher Vélez,https://www.personality-database.com/profile/42699/christopher-vlez-musicians-latin-american-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,67%,,33%,0%,,67%,67%,0%,,Ne,,/images/profile_transparent.png,Claudia Leitte,https://www.personality-database.com/profile/43534/claudia-leitte-musicians-latin-american-mbti-personality-type,,1,,,2,,,,,,,,,,,
Fi,Ne,100%,100%,,Si,,75%,75%,0%,100%,,0%,25%,,Te,,https://api.personality-database.com/profile_images/24280.png,Criolo,https://www.personality-database.com/profile/24280/criolo-musicians-latin-american-mbti-personality-type,,3,,,,1,,,,,,,,,,
Ti,Se,100%,,,Ni,,,0%,0%,67%,100%,33%,67%,100%,Fe,,https://api.personality-database.com/profile_images/16070.png,Daddy Yankee,https://www.personality-database.com/profile/16070/daddy-yankee-musicians-latin-american-mbti-personality-type,,,,,,,3,6,,,,,,,,
Si,Te,100%,,,Fi,67%,,0%,0%,,100%,67%,33%,100%,Ne,,https://api.personality-database.com/profile_images/20156.png,Desi Arnaz,https://www.personality-database.com/profile/20156/desi-arnaz-musicians-latin-american-mbti-personality-type,,,,,,,2,1,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Edu Falaschi,https://www.personality-database.com/profile/35815/edu-falaschi-musicians-latin-american-mbti-personality-type,,,,,,2,,,,,,,,,,
Si,Te,100%,,,Fi,100%,,0%,0%,,100%,100%,0%,100%,Ne,,https://api.personality-database.com/profile_images/48374.png,Edu Lobo,https://www.personality-database.com/profile/48374/edu-lobo-musicians-latin-american-mbti-personality-type,,,,,,,1,,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/50359.png,El Chombo,https://www.personality-database.com/profile/50359/el-chombo-musicians-latin-american-mbti-personality-type,,1,,,,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/48134.png,Elis Regina,https://www.personality-database.com/profile/48134/elis-regina-musicians-latin-american-mbti-personality-type,,,,,,3,,,,,,,,,,
Fi,Se,63%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/12436.png,Enrique Iglesias,https://www.personality-database.com/profile/12436/enrique-iglesias-musicians-latin-american-mbti-personality-type,,,,,,5,,,,,,,,3,,
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/48617.png,Erasmo Carlos,https://www.personality-database.com/profile/48617/erasmo-carlos-musicians-latin-american-mbti-personality-type,,,,,,,,1,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/42700.png,Erick Brian Colón,https://www.personality-database.com/profile/42700/erick-brian-coln-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/47259.png,Fiuk,https://www.personality-database.com/profile/47259/fiuk-musicians-latin-american-mbti-personality-type,,,,,,,,,,2,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/50267.png,Flora Matos,https://www.personality-database.com/profile/50267/flora-matos-musicians-latin-american-mbti-personality-type,,,,,2,,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Gilberto Gil,https://www.personality-database.com/profile/45100/gilberto-gil-musicians-latin-american-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/12594.png,Gloria Estefan,https://www.personality-database.com/profile/12594/gloria-estefan-musicians-latin-american-mbti-personality-type,,,,,,4,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Gretchen,https://www.personality-database.com/profile/46411/gretchen-musicians-latin-american-mbti-personality-type,,,,,2,,,,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,/images/profile_transparent.png,Gusttavo Lima,https://www.personality-database.com/profile/45103/gusttavo-lima-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/48572.png,Hermeto Pascoal,https://www.personality-database.com/profile/48572/hermeto-pascoal-musicians-latin-american-mbti-personality-type,,,,1,,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/16894.png,Igor Cavalera,https://www.personality-database.com/profile/16894/igor-cavalera-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,,,2
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/47401.png,"Isabela ""Iza"" Cristina",https://www.personality-database.com/profile/47401/isabela-iza-cristina-musicians-latin-american-mbti-personality-type,,,,,,1,,,,,,,,,,
Si,Fe,100%,100%,,Ti,71%,,29%,0%,,71%,43%,29%,,Ne,,https://api.personality-database.com/profile_images/13535.png,Ivete Sangalo,https://www.personality-database.com/profile/13535/ivete-sangalo-musicians-latin-american-mbti-personality-type,2,,,,3,2,,,,,,,,,,
Ne,Fi,,67%,100%,Te,,100%,67%,33%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/28855.png,João Gilberto,https://www.personality-database.com/profile/28855/joo-gilberto-musicians-latin-american-mbti-personality-type,,,,,,,,,,2,,1,,,,
Fi,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,,Fe,50%,https://api.personality-database.com/profile_images/48143.png,João Gordo,https://www.personality-database.com/profile/48143/joo-gordo-musicians-latin-american-mbti-personality-type,,,,,,2,,2,,,,,,,,
Fe,Si,,100%,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Ti,,https://api.personality-database.com/profile_images/42698.png,Joel Pimentel,https://www.personality-database.com/profile/42698/joel-pimentel-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,1,,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/48163.png,Jorge Ben Jor,https://www.personality-database.com/profile/48163/jorge-ben-jor-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,1,,
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/22023.png,José Feliciano,https://www.personality-database.com/profile/22023/jos-feliciano-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,2,,
Ti,Ne,100%,,,Si,,100%,0%,100%,100%,,0%,0%,100%,Fe,,https://api.personality-database.com/profile_images/48148.png,Júpiter Maçã (Flávio Basso),https://www.personality-database.com/profile/48148/jpiter-ma-flvio-basso-musicians-latin-american-mbti-personality-type,,,,1,,,,,,,,,,,,
Se,Fi,,100%,89%,Te,,,22%,0%,100%,78%,0%,78%,,Ni,,https://api.personality-database.com/profile_images/21912.png,Kali Uchis,https://www.personality-database.com/profile/21912/kali-uchis-musicians-latin-american-mbti-personality-type,,,,,,1,,,,2,,,,6,,
Ne,Ti,,,100%,Fe,,100%,0%,100%,100%,,0%,0%,100%,Si,,/images/profile_transparent.png,Kiko Loureiro,https://www.personality-database.com/profile/35813/kiko-loureiro-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,3,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/50226.png,KL Jay,https://www.personality-database.com/profile/50226/kl-jay-musicians-latin-american-mbti-personality-type,,,,,,,,,2,,,,,,,
Fe,Ni,,100%,100%,Se,100%,100%,100%,0%,,,0%,0%,,Ti,,https://api.personality-database.com/profile_images/49978.png,Letrux,https://www.personality-database.com/profile/49978/letrux-musicians-latin-american-mbti-personality-type,,,,,,,,,1,,,,,,,
Ne,Fi,,,,Ni,,,50%,0%,100%,,0%,50%,,Fe,50%,https://api.personality-database.com/profile_images/25827.png,Lila Downs,https://www.personality-database.com/profile/25827/lila-downs-musicians-latin-american-mbti-personality-type,,,,,,,,1,,1,,,,,,
Te,Ni,,,100%,Se,100%,100%,0%,100%,,,0%,0%,100%,Fi,,https://api.personality-database.com/profile_images/48130.png,Lobão,https://www.personality-database.com/profile/48130/lobo-musicians-latin-american-mbti-personality-type,,,,,,,,,,,2,,,,,
Fi,Se,100%,,,Fi,,,0%,0%,,100%,50%,50%,,Ne,50%,https://api.personality-database.com/profile_images/48543.png,Lovefoxxx,https://www.personality-database.com/profile/48543/lovefoxxx-musicians-latin-american-mbti-personality-type,,,,,,1,1,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Luan Santana,https://www.personality-database.com/profile/45101/luan-santana-musicians-latin-american-mbti-personality-type,,,,,2,,,,,,,,,,,
Fi,Se,80%,80%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/45122.png,Ludmilla,https://www.personality-database.com/profile/45122/ludmilla-musicians-latin-american-mbti-personality-type,,,,,,3,,1,,,,,,1,,
Fe,Si,,,100%,Ne,100%,,0%,0%,,100%,100%,0%,,Fi,50%,https://api.personality-database.com/profile_images/28868.png,Luis Miguel,https://www.personality-database.com/profile/28868/luis-miguel-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,1,,1,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,/images/profile_transparent.png,Luísa Sonza,https://www.personality-database.com/profile/36868/lusa-sonza-musicians-latin-american-mbti-personality-type,,,,,1,,,,,,,,,,,
Fi,Ne,,,,Fe,,,50%,0%,100%,,0%,50%,,Ni,50%,https://api.personality-database.com/profile_images/50515.png,Luiz Thunderbird,https://www.personality-database.com/profile/50515/luiz-thunderbird-musicians-latin-american-mbti-personality-type,,1,,,,,,,,,,,,,,1
Se,Fi,,100%,100%,Te,,,0%,0%,100%,100%,0%,100%,,Ni,,https://api.personality-database.com/profile_images/48196.png,Mallu Magalhães,https://www.personality-database.com/profile/48196/mallu-magalhes-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,1,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/35281.png,Maluma,https://www.personality-database.com/profile/35281/maluma-musicians-latin-american-mbti-personality-type,,,,,3,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/48159.png,Mano Brown,https://www.personality-database.com/profile/48159/mano-brown-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,,,2
Si,Fe,100%,100%,,Ti,100%,,33%,0%,,67%,67%,0%,,Ne,,https://api.personality-database.com/profile_images/16066.png,Marc Anthony,https://www.personality-database.com/profile/16066/marc-anthony-musicians-latin-american-mbti-personality-type,1,,,,2,,,,,,,,,,,
Se,Ti,,,100%,Fe,,,0%,0%,100%,100%,0%,100%,100%,Ni,,https://api.personality-database.com/profile_images/48191.png,Marcelo Camelo,https://www.personality-database.com/profile/48191/marcelo-camelo-musicians-latin-american-mbti-personality-type,,,,,,,,,,,,,,,,1
Ni,Se,100%,,,Fi,,,0%,50%,,,0%,50%,100%,Fe,50%,https://api.personality-database.com/profile_images/48634.png,Marcelo D2,https://www.personality-database.com/profile/48634/marcelo-d2-musicians-latin-american-mbti-personality-type,,,1,,,,,1,,,,,,,,
Fi,Ne,100%,100%,,Si,,100%,100%,0%,100%,,0%,0%,,Te,,https://api.personality-database.com/profile_images/49979.png,Marcelo Nova,https://www.personality-database.com/profile/49979/marcelo-nova-musicians-latin-american-mbti-personality-type,,1,,,,,,,,,,,,,,
Si,Fe,100%,,,Ni,,,0%,0%,,100%,50%,50%,,Fe,50%,https://api.personality-database.com/profile_images/45098.png,Marília Mendonça,https://www.personality-database.com/profile/45098/marlia-mendona-musicians-latin-american-mbti-personality-type,,,,,1,,,1,,,,,,,,
Se,Ti,,,100%,Fe,,,33%,0%,67%,67%,0%,67%,67%,Ni,,https://api.personality-database.com/profile_images/12115.png,Max Cavalera,https://www.personality-database.com/profile/12115/max-cavalera-musicians-latin-american-mbti-personality-type,,,,,,,,,1,,,,,,,2
Ti,Se,100%,,,Ni,,,0%,0%,100%,100%,0%,100%,100%,Fe,,https://api.personality-database.com/profile_images/49423.png,MC Carol,https://www.personality-database.com/profile/49423/mc-carol-musicians-latin-american-mbti-personality-type,,,,,,,,1,,,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/49424.png,MC Melody,https://www.personality-database.com/profile/49424/mc-melody-musicians-latin-american-mbti-personality-type,,,,,,2,,,,,,,,,,
Si,Fe,100%,100%,,Ti,100%,,0%,0%,,100%,100%,0%,,Ne,,https://api.personality-database.com/profile_images/48549.png,Miúcha,https://www.personality-database.com/profile/48549/micha-musicians-latin-american-mbti-personality-type,,,,,1,,,,,,,,,,,
Ne,Fi,,100%,100%,Te,,100%,100%,0%,100%,,0%,0%,,Si,,https://api.personality-database.com/profile_images/50227.png,Otto,https://www.personality-database.com/profile/50227/otto-musicians-latin-american-mbti-personality-type,,,,,,,,,,2,,,,,,
Fi,Se,100%,100%,,Ni,,,0%,0%,100%,100%,0%,100%,,Te,,https://api.personality-database.com/profile_images/40692.png,Pabllo Vittar,https://www.personality-database.com/profile/40692/pabllo-vittar-musicians-latin-american-mbti-personality-type,,,,,,7,,,,,,,,,,
